,genres,id,revenue,rating
16146, Thriller,8870,33463969.0,4.0
16151, Adventure,681,116019547.0,3.0
16152, Family,8871,345141403.0,3.5
16153, Adventure,146,213525736.0,5.0
16156, Action,2669,8613462.0,3.0
16159, Comedy,2609,49230280.0,3.0
16161, Action,708,191185897.0,3.0
16222, Thriller,107,83557872.0,2.0
16249, Comedy,392,152500343.0,1.0
16252, Comedy,8859,73180723.0,0.5
16254, Comedy,3981,374111707.0,1.0
16266, Drama,711,80049764.0,3.0
16275, Horror,2046,12008642.0,5.0
16292, Drama,5001,8524534.0,3.5
16293, Comedy,5994,0.0,3.5
16294, Comedy,1493,212000000.0,4.0
16295, Thriller,1900,207515725.0,3.5
16300, Crime,5955,29400000.0,3.5
16308, Drama,2613,22697691.0,3.0
16313, Comedy,2018,94728529.0,5.0
16347, Action,4639,4278150.0,1.0
16361, Action,96,299965036.0,1.0
16362, Horror,764,29400000.0,5.0
16363, Adventure,580,51881013.0,1.0
16366, Drama,318,0.0,5.0
16677, History,7093,0.0,0.5
16678, Drama,1921,65754228.0,4.0
16718, Action,6073,147845033.0,4.0
16719, Action,2749,56359980.0,4.0
16724, Drama,2302,0.0,4.5
16800, Comedy,32686,0.0,3.0
16801, Romance,1888,0.0,3.0
16816, Drama,2428,15473333.0,1.0
16838, Action,2453,7434726.0,3.0
16845, Comedy,4587,35419397.0,3.5
16852, Mystery,77,39723096.0,4.0
16854, Drama,2575,28008462.0,3.0
16863, Drama,55,20908467.0,4.0
16869, Crime,2043,105178561.0,3.0
16877, Crime,4133,83282296.0,2.0
16880, Comedy,56715,0.0,4.0
16885, Crime,26791,852206.0,5.0
16886, Drama,70282,0.0,3.5
16887, Action,111,65884703.0,4.0
17005, Action,2144,0.0,5.0
17051, Adventure,1734,433013274.0,4.0
17064, Drama,4973,0.0,4.0
17189, Fantasy,849,16519460.0,4.0
17217, Adventure,2981,0.0,5.0
17218, Drama,3784,22773535.0,3.0
17220, Drama,934,460226.0,3.5
17244, Adventure,808,484409218.0,3.5
17246, Drama,824,179213434.0,3.0
17249, Action,1406,179033791.0,1.0
17253, Thriller,1632,34604000.0,2.5
17254, Western,966,4905000.0,4.0
17255, Western,301,5800000.0,5.0
17256, Comedy,4988,0.0,3.0
17257, Horror,6498,0.0,2.0
17258, Action,5923,20000000.0,3.0
17260, Action,1089,83531958.0,5.0
17392, Comedy,759,0.0,5.0
17394, Adventure,1995,274703340.0,2.0
17402, Action,2140,64437847.0,5.0
17430, Comedy,4248,141220678.0,1.0
17432, Crime,3134,940944.0,1.0
17444, Drama,5991,0.0,1.0
17495, Drama,4789,0.0,5.0
17496, Drama,976,0.0,4.0
17498, Adventure,2114,85131830.0,5.0
17521, Comedy,8835,141774679.0,1.5
17522, Animation,58904,13651656.0,3.5
17523, Thriller,5333,670774.0,4.0
17524, Thriller,4281,960040.0,3.0
17525, Drama,2,0.0,2.0
17632, Action,3980,13167232.0,4.5
17646, Comedy,27397,16262415.0,4.0
17647, Fantasy,5680,5596267.0,4.0
17652, Comedy,26386,28202109.0,4.0
17654, Comedy,2617,43455230.0,1.0
17733, Comedy,3543,3587303.0,2.0
17755, Comedy,2605,40697761.0,1.0
17796, Action,8337,13008928.0,3.5
17805, Drama,47493,0.0,3.0
17806, Comedy,8463,4865997.0,2.5
17807, Comedy,26603,0.0,3.5
17809, Adventure,1648,40485039.0,5.0
17818, Action,4105,45892212.0,4.0
17842, Fantasy,3064,0.0,4.0
17845, Action,4925,8125592.0,3.0
17847, Music,2210,3916303.0,4.0
17848, Drama,1380,2777280.0,5.0
17938, Crime,505,7237794.0,2.0
17945, Drama,4486,0.0,4.0
17948, Mystery,4296,0.0,3.5
17952, Adventure,331,368780809.0,3.0
17958, Crime,327,15250000.0,4.0
17984, Thriller,869,362211740.0,2.0
17988, Drama,552,0.0,3.0
18038, Comedy,2171,295206.0,4.0
18042, Action,6951,71079915.0,4.0
18045, Comedy,2616,79258538.0,1.0
18072, Comedy,7091,725131.0,3.0
18081, Comedy,249,0.0,3.0
18101, Adventure,183,14278900.0,5.0
18102, Music,2148,25928721.0,1.0
18108, Thriller,2057,35402320.0,3.5
18112, Drama,1627,0.0,4.0
18123, Comedy,2770,287553595.0,1.0
18174, Horror,1933,0.0,5.0
18175, Drama,1722,62112895.0,3.5
18224, Comedy,2779,0.0,3.5
18245, Comedy,2294,33788161.0,2.0
18298, Drama,742,0.0,2.5
18304, Drama,2176,23619609.0,5.0
18316, Action,2034,104876233.0,4.0
18325, Comedy,248,5000000.0,3.0
18338, Thriller,1644,0.0,1.5
18368, Drama,166,0.0,2.0
18372, Crime,1623,37121708.0,3.0
18377, Thriller,1018,20117339.0,3.0
18387, Action,984,35976000.0,5.0
18389, Action,2100,27642707.0,5.0
18441, Thriller,3173,0.0,2.5
18466, Drama,167,50315140.0,4.0
18467, Fantasy,141,1270522.0,5.0
18560, Animation,585,562816256.0,5.0
18601, Adventure,671,976475550.0,4.0
18634, Action,1535,143049560.0,4.0
18639, Fantasy,1433,6459020.0,3.0
18640, Drama,1999,0.0,3.0
18643, Drama,269,0.0,3.0
18646, Drama,3537,21202829.0,4.0
18652, Science Fiction,3604,27107960.0,3.0
18657, Adventure,6974,0.0,4.0
18662, Thriller,299,0.0,5.0
18678, Thriller,161,450717150.0,3.0
18758, Drama,31682,0.0,4.5
18759, Crime,4886,0.0,3.5
18889, Drama,228,0.0,2.0
18890, Comedy,194,173921954.0,4.0
18914, Drama,1903,203388341.0,4.0
18916, Adventure,1649,0.0,2.0
18922, Drama,453,313542341.0,2.0
18927, Drama,5279,87754044.0,0.5
18930, Drama,1365,44909486.0,4.0
18935, Drama,6440,0.0,3.5
18958, Comedy,6037,0.0,3.0
18959, Drama,98491,0.0,5.0
18967, Comedy,26686,0.0,3.5
18968, Fantasy,848,14110013.0,5.0
18979, Action,4965,0.0,4.0
18984, Thriller,150,78868508.0,5.0
19184, Comedy,112,0.0,5.0
19233, Comedy,651,81600000.0,1.0
19234, Drama,2637,55157539.0,4.0
19235, Comedy,2084,0.0,4.0
19243, Drama,51044,0.0,4.0
19244, Romance,4267,0.0,4.0
19247, Drama,4031,0.0,2.0
19251, Drama,2441,0.0,3.0
19253, Thriller,931,0.0,1.0
19269, Comedy,480,0.0,4.0
19543, Drama,614,0.0,2.0
19545, Comedy,2752,0.0,3.0
19550, Drama,40723,0.0,2.0
19552, Horror,7219,0.0,4.0
19553, Science Fiction,2135,123729176.0,1.0
19565, Romance,965,0.0,3.5
19581, Action,44004,15934737.0,3.0
19587, Action,26843,0.0,5.0
19588, Adventure,8690,0.0,3.0
19589, Drama,3418,0.0,1.0
19634, Comedy,4499,0.0,4.0
19655, Animation,425,383257136.0,3.5
19659, Drama,1391,33616692.0,0.5
19739, Action,2371,0.0,4.0
19767, Drama,1791,9801375.0,4.0
19771, Comedy,62956,46352.0,3.5
19777, Action,5678,0.0,2.0
19778, Crime,548,96568.0,4.0
19787, Action,1537,94935764.0,3.0
19805, Drama,441,705308.0,4.0
19842, Fantasy,2565,39404261.0,3.0
19863, Drama,307,0.0,4.0
19894, Documentary,1282,0.0,5.0
19958, Drama,52717,0.0,3.5
19959, Drama,5203,0.0,4.0
19960, War,2894,0.0,3.0
19962, Action,45186,0.0,2.5
19983, Horror,5425,0.0,2.0
19984, Drama,245,129000000.0,3.0
19985, Adventure,1894,649398328.0,2.0
20008, Drama,4012,416925.0,2.0
20012, Drama,1957,51801187.0,3.5
20054, Crime,320,113714830.0,3.0
20058, Comedy,27834,0.0,4.5
20059, Western,39435,0.0,3.5
20063, Adventure,1936,0.0,5.0
20067, Thriller,4614,193000000.0,3.5
20070, Horror,7216,0.0,2.5
20073, Action,2501,214034224.0,4.0
20108, Action,4993,0.0,3.5
20308, Drama,103299,3206713.0,3.5
20310, Action,180,358372926.0,3.0
20354, Comedy,2022,171269535.0,4.0
20367, Action,608,441818803.0,5.0
20591, Animation,59387,11411644.0,3.0
20602, Drama,2721,83305.0,3.5
20608, Drama,8665,35168966.0,3.5
20682, Comedy,818,296655431.0,3.0
20696, Drama,6404,0.0,3.5
20697, Drama,3780,0.0,2.0
20698, Action,7451,277448382.0,3.5
20726, Comedy,2750,0.0,4.0
20748, Romance,3640,0.0,3.0
20750, Horror,3127,0.0,3.0
20756, Drama,32825,0.0,4.0
20758, Action,4108,43928932.0,4.0
20759, Horror,26680,0.0,3.5
20763, Drama,233,23000000.0,4.0
20776, Comedy,5506,0.0,4.0
20780, Drama,575,0.0,3.5
20794, Comedy,1958,0.0,3.5
20828, Fantasy,129,274925095.0,3.0
20829, Documentary,72308,0.0,4.0
20830, Drama,2110,0.0,3.0
20845, Fantasy,1682,0.0,4.0
20982, Mystery,4989,0.0,3.0
20984, Comedy,1809,0.0,3.0
20988, Documentary,1430,35564473.0,2.5
20989, Drama,40815,0.0,1.5
21048, Thriller,1613,14.0,3.0
21049, Horror,565,249348933.0,4.0
21051, Action,5917,0.0,1.5
21052, Drama,25773,0.0,4.0
21053, Drama,225,0.0,3.0
21105, Crime,5062,0.0,5.0
21106, War,265,0.0,5.0
21168, Romance,2264,0.0,2.0
21172, Action,1672,0.0,4.0
21187, Documentary,9012,64282312.0,4.0
21188, Action,1941,21750000.0,3.5
21194, Drama,65,215000000.0,5.0
21214, Drama,542,0.0,4.0
21233, Thriller,2165,0.0,4.0
21240, Action,53000,0.0,3.5
21254, Comedy,1377,0.0,3.0
21318, Drama,2528,1942423.0,3.0
21346, Adventure,26325,36565280.0,4.0
21347, Drama,31921,0.0,4.0
21348, Drama,64,51001550.0,2.0
21358, Drama,2103,30002758.0,3.0
21359, Science Fiction,7011,0.0,3.5
21360, Comedy,2757,32801173.0,2.0
21367, Action,7299,5359645.0,4.0
21368, Comedy,4241,0.0,2.5
21369, Comedy,171,0.0,4.0
21375, Comedy,7303,154906693.0,3.0
21380, Science Fiction,201,67312826.0,4.0
21381, Drama,2755,105834556.0,2.0
21383, Adventure,121,926287400.0,3.0
21388, Crime,1429,13060843.0,4.0
21401, Comedy,2642,93354918.0,1.0
21425, Drama,2149,13273595.0,3.0
21427, Fantasy,8392,0.0,2.0
21428, Comedy,31804,0.0,3.5
21429, Drama,4561,0.0,4.0
21430, Drama,640,352114312.0,3.0
21448, Drama,590,41597830.0,5.0
21650, Drama,423,120072577.0,3.0
21664, Comedy,262,0.0,5.0
21684, Comedy,4912,33013805.0,4.0
21694, Comedy,26393,11690.0,3.5
21695, Drama,1484,0.0,3.0
21698, Comedy,5968,0.0,3.0
21700, Action,1647,101191884.0,3.0
21706, Adventure,4628,0.0,5.0
21710, Comedy,3028,0.0,1.0
21714, Documentary,1563,30878.0,5.0
21715, Crime,2262,0.0,2.0
21732, Mystery,1956,0.0,4.0
21763, Romance,3426,0.0,4.0
21769, Comedy,2984,2000000.0,5.0
21770, Action,26172,0.0,4.0
21772, Comedy,4952,0.0,3.0
21774, Drama,991,0.0,3.0
21786, Action,4911,9237470.0,3.0
21789, Drama,102,0.0,3.0
21800, Drama,1591,0.0,4.0
21815, Comedy,455,76578641.0,3.0
21846, Horror,2671,8690429.0,4.0
21910, Drama,2525,0.0,2.0
21915, Documentary,51927,97000.0,3.0
21916, Crime,6016,0.0,2.0
21985, Romance,7294,0.0,3.0
21988, Horror,2662,16829545.0,4.0
22006, Crime,994,3251794.0,4.0
22028, Mystery,2832,90259536.0,3.0
22029, Drama,1816,14202899.0,2.5
22033, Drama,1555,3897799.0,4.0
22034, Action,5146,20440627.0,4.0
22045, Animation,12,940335536.0,3.0
22063, Documentary,2260,3117985.0,2.0
22065, Drama,1088,41400000.0,2.0
22118, Action,47423,4303351.0,0.5
22124, Adventure,6646,0.0,3.0
22127, Drama,26317,0.0,2.0
22128, Comedy,290,6153939.0,5.0
22144, Comedy,2470,0.0,4.0
22204, Crime,2263,6263883.0,3.0
22212, Drama,2527,0.0,4.0
22225, Romance,6643,0.0,4.5
22231, Mystery,2071,11511031.0,4.0
22239, Horror,170,82719885.0,2.5
22265, Romance,216,0.0,1.0
22307, Comedy,39231,0.0,4.0
22309, Drama,1927,245360480.0,3.0
22323, Action,296,435000000.0,4.0
22647, Thriller,302,22441323.0,3.0
22654, Adventure,22,655011224.0,2.5
22692, Drama,554,0.0,3.0
22694, Adventure,8961,273339556.0,2.0
22820, Action,1996,156505388.0,2.0
22824, Drama,4464,148336445.0,4.0
22829, Drama,4984,0.0,1.0
22830, Comedy,8273,231449203.0,4.0
22831, Drama,8094,20957001.0,4.5
22833, Action,78041,0.0,3.5
22837, Drama,833,0.0,3.0
22841, Action,3101,0.0,4.0
22890, Horror,6466,114908830.0,3.0
22894, Western,2055,68296293.0,4.0
22895, Comedy,2771,6003587.0,1.0
22899, Drama,48791,0.0,5.0
22900, Music,3055,50000000.0,3.0
22902, Horror,26198,3661757.0,3.5
22904, Comedy,936,10878107.0,4.0
22917, Comedy,4593,0.0,2.0
22918, Drama,2891,0.0,1.0
22924, Drama,38304,0.0,4.0
22927, Drama,513,501533.0,1.0
22933, Comedy,333,0.0,3.0
22983, Romance,2722,0.0,2.0
23017, Comedy,1415,742898.0,3.0
23019, Action,1428,98185582.0,5.0
23020, Drama,153,119723856.0,4.0
23149, Drama,4703,0.0,3.0
23152, Comedy,2687,14358033.0,5.0
23180, Fantasy,277,95708457.0,4.5
23215, Documentary,61401,0.0,3.0
23216, Comedy,321,3031801.0,5.0
23223, Drama,20,9726954.0,1.5
23236, Documentary,5168,0.0,4.5
23239, Horror,837,2120439.0,4.0
23257, Documentary,1358,0.0,2.0
23323, History,2200,0.0,4.0
23324, Drama,891,70600000.0,3.0
23333, Crime,650,57504069.0,5.0
23341, Comedy,4543,0.0,3.0
23342, Action,6723,21633874.0,3.5
23343, Crime,26850,221295.0,3.0
23344, Drama,3087,0.0,2.0
23374, Thriller,2116,55495563.0,3.0
23393, Comedy,1584,131282949.0,4.0
23485, Drama,2056,8679814.0,3.5
23486, Thriller,322,156822020.0,2.5
23500, Action,24,180949000.0,3.5
23534, Comedy,1550,0.0,3.0
23535, Drama,1807,10012022.0,1.5
23537, Crime,1376,0.0,3.0
23602, Comedy,2348,616938.0,4.0
23613, Horror,3117,0.0,3.0
23617, Drama,897,170215.0,4.0
23621, Drama,224,0.0,4.0
23656, Comedy,43708,320092.0,3.5
23657, Adventure,605,424988211.0,4.0
23676, Romance,1277,585604.0,3.5
23687, Drama,1836,0.0,2.0
23696, Comedy,508,244931766.0,4.0
23782, Horror,4970,141591324.0,4.0
23791, Drama,470,60427839.0,3.0
23794, Action,1702,1422749.0,3.0
23810, Drama,4823,28590665.0,2.5
23829, Drama,5000,10188.0,3.5
23830, Drama,780,0.0,3.0
24048, Drama,234,0.0,4.0
24060, Drama,899,0.0,5.0
24124, Action,5227,0.0,1.0
24125, Action,8010,15556340.0,4.0
24127, Comedy,2297,0.0,4.0
24140, Comedy,951,201957688.0,5.0
24166, Mystery,5765,0.0,5.0
24167, Drama,1643,36144000.0,4.0
24177, Drama,2007,7286388.0,2.0
24178, Fantasy,2612,15379253.0,3.0
24187, Thriller,3112,0.0,5.0
24190, Comedy,2611,21830957.0,5.0
24194, Drama,3176,25000000.0,3.5
24260, Action,2047,0.0,4.0
24261, Drama,1626,24517.0,1.0
24264, Comedy,483,14560247.0,1.0
24268, Comedy,3681,0.0,3.5
24282, Drama,898,3100000.0,5.0
24319, Adventure,2000,0.0,5.0
24409, Drama,648,0.0,4.0
24577, Drama,4024,0.0,2.5
24581, Western,3089,9012000.0,3.0
24604, Comedy,1594,12368234.0,2.0
24618, Action,916,42300873.0,1.0
24644, Drama,1976,0.0,4.0
24650, Romance,31685,0.0,0.5
24674, Music,3062,2281000.0,4.0
24685, Drama,79,177394432.0,2.0
24711, Romance,987,0.0,3.0
24712, Adventure,81,3301446.0,3.0
24730, Mystery,42740,0.0,2.5
24731, Horror,4368,0.0,0.5
24735, Drama,3596,0.0,1.0
24736, Comedy,120637,0.0,1.5
24738, Comedy,255,0.0,5.0
24743, Drama,616,456758981.0,3.0
24785, Adventure,587,122919055.0,3.0
24911, Drama,6964,266728738.0,3.5
24912, Comedy,1792,33828318.0,3.0
24934, Drama,3635,31466789.0,3.5
24956, Adventure,122,1118888979.0,3.0
24975, Comedy,47952,0.0,3.0
24976, Crime,504,60378584.0,3.0
24981, Drama,2289,173013509.0,5.0
25025, Adventure,42418,0.0,3.5
25029, Drama,31026,0.0,4.5
25030, Comedy,5966,171963386.0,2.5
25031, Drama,1937,0.0,3.0
25035, Drama,26712,0.0,5.0
25039, Drama,1882,0.0,1.5
25067, Comedy,427,0.0,3.0
25081, Drama,3022,0.0,4.5
25095, Comedy,778,0.0,4.0
25219, Drama,3088,0.0,2.5
25238, Action,980,0.0,1.0
25239, Documentary,5205,0.0,3.5
25240, Action,2017,0.0,5.0
25247, Drama,405,0.0,2.0
25263, War,5055,0.0,3.0
25271, Drama,27329,0.0,4.0
25274, Science Fiction,1954,96060858.0,5.0
25343, Drama,1278,15121165.0,5.0
25417, Action,7008,0.0,3.5
25422, Comedy,1824,196482882.0,5.0
25425, Drama,337,11576431.0,4.0
25513, Drama,43376,0.0,3.0
25516, Action,2099,16209459.0,4.0
25526, Action,6470,0.0,3.0
25527, Drama,615,611899420.0,3.0
25529, Comedy,338,79384880.0,3.0
25544, Western,2023,108103450.0,1.5
25579, Thriller,1586,92913171.0,3.5
25606, Comedy,156,0.0,5.0
25617, Fantasy,924,102356381.0,4.0
25740, Science Fiction,38,72258126.0,1.0
25742, Comedy,5516,0.0,1.0
25743, Crime,553,16680836.0,3.0
25800, Fantasy,1487,99318987.0,5.0
25808, Comedy,2122,26155781.0,2.0
25819, Horror,923,55000000.0,5.0
25904, War,2587,0.0,2.0
25909, Action,3591,0.0,3.0
25927, Comedy,26176,0.0,3.0
25928, Horror,68347,0.0,4.5
25930, Comedy,2098,0.0,1.0
25932, Action,393,152159461.0,3.0
25937, Drama,237,2500000.0,3.5
25971, Horror,7131,300257475.0,3.5
25972, Comedy,42015,0.0,3.5
25975, Documentary,132,0.0,4.0
25983, Comedy,4339,0.0,4.0
25987, Drama,5247,0.0,3.0
25993, Drama,502,0.0,3.0
26009, Drama,1373,0.0,2.0
26034, Action,667,111584787.0,5.0
26037, Adventure,700,187500000.0,3.0
26044, Fantasy,44864,0.0,2.5
26045, Drama,633,0.0,5.0
26048, Drama,294,2400000.0,3.0
26051, Drama,1162,2500000.0,4.0
26056, Thriller,988,51718367.0,2.5
26060, Drama,204,0.0,4.0
26091, Comedy,5248,0.0,1.0
26093, Drama,2786,0.0,2.0
26095, Drama,26133,0.0,2.5
26099, Drama,2817,0.0,1.0
26102, Drama,1394,0.0,3.0
26172, Drama,1719,0.0,5.0
26195, Drama,781,0.0,5.0
26199, Drama,3777,0.0,3.5
26201, Drama,1926,0.0,2.0
26202, Fantasy,4923,0.0,4.0
26203, Romance,465,0.0,5.0
26208, Action,876,0.0,5.0
26209, Comedy,1583,0.0,2.0
26211, Horror,31952,0.0,4.5
26214, Western,336,0.0,3.0
26215, Action,5927,0.0,4.0
26219, Horror,3075,0.0,3.5
26224, Drama,5521,0.0,0.5
26225, Documentary,222,0.0,5.0
26247, Adventure,1059,0.0,5.0
26305, Thriller,3547,0.0,4.0
26309, Horror,5481,0.0,2.0
26354, Drama,7090,447741.0,3.0
26387, Documentary,42632,0.0,4.0
26390, Drama,5902,50750000.0,4.0
26432, Drama,4552,0.0,4.0
26436, Comedy,26326,0.0,4.5
26441, Action,42725,0.0,3.5
26444, Comedy,4291,0.0,3.0
26453, Drama,113,6502364.0,2.0
26458, Comedy,3001,0.0,2.0
26459, Comedy,62383,0.0,3.5
26460, Drama,203,3000000.0,3.0
26483, Action,26268,12000000.0,4.0
26484, Comedy,316,0.0,2.0
26629, Drama,3072,0.0,4.0
26666, Action,250,0.0,5.0
26670, Comedy,43267,0.0,5.0
26671, Drama,42013,0.0,2.0
26673, Drama,631,121.0,3.0
26683, Crime,48385,0.0,4.5
26727, Comedy,439,19516000.0,1.0
26728, Comedy,2546,0.0,3.0
26736, Drama,5165,0.0,4.0
26739, Drama,5544,0.0,4.0
26742, Comedy,42728,0.0,3.0
26743, Drama,5071,0.0,5.0
26744, Adventure,1994,0.0,5.0
26782, Drama,870,0.0,3.0
26785, Adventure,809,919838758.0,3.0
26789, Action,435,544272402.0,1.0
26844, Adventure,673,789804554.0,1.0
26894, Adventure,246,0.0,5.0
26955, Action,2789,115772733.0,3.0
26960, Animation,8920,200804534.0,3.5
26961, Drama,26886,0.0,3.0
26962, Comedy,46976,0.0,3.5
27002, Mystery,831,0.0,4.0
27004, Romance,662,0.0,3.0
27013, Romance,8341,0.0,5.0
27015, Drama,886,15260000.0,1.5
27016, Horror,3019,0.0,4.0
27043, Drama,3515,490964.0,4.0
27048, Comedy,594,219417255.0,5.0
27119, Drama,8981,0.0,5.0
27138, Drama,1944,0.0,4.0
27158, Adventure,1997,62172050.0,3.5
27222, Action,2330,268254.0,5.0
27225, Action,2334,65497208.0,3.0
27241, Drama,2912,0.0,4.0
27258, Adventure,2202,0.0,5.0
27269, Adventure,3484,0.0,0.5
27280,,1777,119114517.0,4.0
27350, Action,558,783766341.0,3.0
27359, Drama,80,15992615.0,5.0
27363, Comedy,8699,90574188.0,5.0
27364, Action,2048,347234916.0,4.5
27368, Drama,436,0.0,3.0
27373, Action,2502,288500217.0,3.5
27479, Action,314,82102379.0,4.0
27496, Drama,1040,0.0,4.0
27497, Drama,5122,0.0,4.0
27498, Action,1783,0.0,4.0
27501, Comedy,31522,100655.0,4.0
27503, Drama,5179,0.0,5.0
27505, Action,4201,0.0,5.0
27506, Thriller,69526,0.0,3.0
27518, Drama,6947,256697520.0,1.0
27552, Comedy,401,26781723.0,4.0
27553, Drama,2577,0.0,3.0
27556, Crime,60760,0.0,3.5
27558, Comedy,8745,0.0,3.5
27559, Comedy,32298,0.0,3.5
27560, Drama,124,0.0,3.0
27561, Mystery,5137,57958696.0,4.5
27563, Drama,2003,0.0,2.0
27610, Drama,1653,16756372.0,3.0
27694, Horror,747,30039392.0,3.5
27696, Horror,27816,0.0,2.5
27697, Horror,27815,0.0,4.0
27703, Adventure,8689,0.0,4.0
27704, Comedy,1599,0.0,1.0
27708, Drama,4380,170128460.0,2.0
27711, Music,3989,50907422.0,3.0
27716, Music,2438,0.0,4.0
27717, Comedy,3053,0.0,2.0
27727, Horror,1970,183474602.0,4.0
27732, Thriller,4553,8203235.0,4.5
27735, Horror,176,103911669.0,4.0
27753, Adventure,5255,305875730.0,3.0
27757, Drama,866,116766556.0,3.0
27784, Drama,4251,29385320.0,4.0
27787, Adventure,2059,347451894.0,3.5
27805, Crime,140,40266982.0,3.0
27828, War,1966,167298192.0,5.0
27840, Drama,2288,115505027.0,3.0
27873, Thriller,163,362744280.0,2.0
27936, Science Fiction,25952,0.0,4.5
27938, Drama,3016,0.0,3.0
27953, Horror,2972,0.0,1.0
27955, Fantasy,992,0.0,2.0
27957, Drama,3060,22000000.0,5.0
27978, Drama,1405,0.0,1.0
28024, Drama,964,0.0,2.0
28026, Drama,939,0.0,4.0
28027, Documentary,697,0.0,4.0
28030, Drama,905,0.0,3.5
28055, Drama,3061,0.0,4.0
28066, Drama,626,0.0,2.0
28067, Drama,27899,0.0,4.0
28069, Romance,5729,7940.0,3.0
28071, Thriller,3574,0.0,0.5
28073, Romance,875,0.0,4.0
28075, Drama,779,0.0,0.5
28079, Adventure,3031,0.0,3.0
28080, Romance,43904,0.0,2.5
28081, Thriller,55207,0.0,4.0
28082, Drama,26701,0.0,4.0
28083, Crime,3766,0.0,3.0
28086, Drama,946,0.0,4.0
28096, Drama,4558,0.0,3.0
28107, Crime,800,0.0,5.0
28142, Drama,3111,0.0,5.0
28151, History,803,0.0,4.5
28153, Drama,31374,0.0,4.0
28155, Drama,56156,0.0,1.5
28158, War,34528,0.0,4.0
28160, Drama,31427,0.0,4.5
28161, Crime,690,0.0,4.0
28162, Drama,750,0.0,4.0
28267, War,34530,0.0,2.0
28269, Drama,3010,0.0,4.0
28271, Drama,4025,0.0,4.5
28324, Horror,3763,0.0,2.0
28345, Drama,7348,0.0,2.0
28352, Family,2661,0.0,4.0
28354, Horror,2097,0.0,3.0
28360, Documentary,135,0.0,4.0
28387, Mystery,4191,44566.0,1.0
28393, Drama,5638,0.0,3.0
28394, Crime,1846,0.0,4.0
28396, Drama,2860,0.0,3.0
28406, Crime,26606,0.0,4.0
28408, Drama,2998,1000000.0,4.0
28409, TV Movie,839,0.0,5.0
28420, Adventure,40732,0.0,4.0
28427, Comedy,760,0.0,5.0
28430, Comedy,1410,0.0,2.0
28434, Drama,5558,0.0,2.5
28435, Horror,3043,0.0,1.0
28436, Drama,8327,0.0,4.0
28438, Romance,5618,0.0,1.5
28501, Crime,1835,2000000.0,3.5
28524, Drama,3870,0.0,3.0
28525, Drama,1660,0.0,3.0
28527, Comedy,6476,0.0,3.0
28529, Adventure,26842,0.0,4.0
28531, Comedy,5651,0.0,2.5
28534, Science Fiction,6341,42313354.0,3.0
28536, TV Movie,7012,0.0,2.0
28537, Action,232,2494480.0,4.0
28561, Drama,30707,6472990.0,4.5
28626, Adventure,1884,0.0,4.0
28670, Documentary,33138,0.0,5.0
28672, Comedy,26555,12308521.0,1.0
28675, Comedy,4043,0.0,3.0
28677, Drama,49314,0.0,3.5
28678, Comedy,4271,0.0,4.0
28681, Science Fiction,2927,0.0,4.0
28683, Drama,31923,0.0,4.0
28685, Fantasy,1483,0.0,3.0
28694, Documentary,4539,0.0,3.0
28695, Mystery,31696,15429177.0,3.5
28720, Drama,5048,1750301.0,3.5
28725, Drama,47714,0.0,3.0
28726, Drama,5051,0.0,2.5
28728, Comedy,5187,0.0,4.0
28731, Animation,8983,0.0,2.5
28748, Drama,2460,0.0,4.0
28753, Thriller,8765,0.0,4.0
28754, Action,5470,1531251.0,3.0
28759, Comedy,1283,0.0,3.0
28780, Adventure,7096,0.0,5.0
28782, Crime,344,0.0,3.5
28957, Action,2487,0.0,3.0
28958, Adventure,3716,0.0,3.0
28960, Drama,5458,0.0,1.0
28962, Fantasy,844,19271312.0,3.0
28963, Drama,2463,0.0,4.0
28983, Drama,52666,0.0,2.5
28987, Crime,467,0.0,2.0
28990, Family,2899,111127553.0,4.0
28993, Drama,3577,0.0,3.5
28997, War,2440,0.0,4.0
29001, Drama,41714,0.0,3.5
29002, Fantasy,919,0.0,5.0
29119, Comedy,211,0.0,4.0
29122, Thriller,2191,0.0,0.5
29123, Thriller,437,0.0,3.0
29127, Comedy,4592,0.0,1.0
29128, Drama,2111,0.0,3.0
29141, Action,4612,0.0,4.5
29143, Comedy,4326,0.0,5.0
29154, Action,3177,0.0,1.0
29160, Comedy,4972,0.0,3.0
29162, Drama,2841,0.0,4.0
29184, Drama,363,11030861.0,5.0
29189, Comedy,4254,13200241.0,3.5
29194, Drama,670,14980005.0,4.5
29197, Drama,1913,38535221.0,3.0
29204, Comedy,2539,55041367.0,2.0
29255, Drama,5528,0.0,1.0
29274, Documentary,1114,0.0,3.0
29277, Crime,179,162944923.0,2.0
29283, Drama,83,54667954.0,3.0
29286, Drama,4836,11850214.0,3.0
29288, Comedy,3396,0.0,3.5
29323, Drama,1404,0.0,4.0
29327, Romance,464,0.0,4.0
29336, Drama,1126,0.0,3.0
29347, Documentary,1392,3515061.0,3.0
29355, Documentary,291,3166000.0,1.0
29361, Drama,5460,0.0,4.0
29365, Comedy,4896,0.0,3.5
29470, Animation,3509,7659918.0,3.0
29473, Comedy,986,0.0,3.5
29487, Drama,70,216763646.0,1.0
29535, Drama,205,38000000.0,4.0
29539, Adventure,118,474968763.0,3.0
29544, Drama,1280,0.0,3.0
29563, Adventure,421,34808403.0,2.0
29574, Drama,2567,102000000.0,1.0
