,genres,id,revenue,rating
4701581,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4886,0.0,4.0
4735654,"[{'id': 18, 'name': 'Drama'}]",228,0.0,1.0
4736137,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",194,173921954.0,5.0
4742517,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1903,203388341.0,4.0
4742586,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1649,0.0,5.0
4744112,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",26978,16500000.0,4.5
4744117,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",120,871368364.0,1.0
4744283,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",453,313542341.0,4.0
4745265,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",5052,0.0,0.5
4745295,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",37257,9000000.0,0.5
4745320,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",855,172989651.0,1.0
4745358,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5279,87754044.0,5.0
4745697,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1365,44909486.0,5.0
4746890,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6440,0.0,4.0
4751257,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6037,0.0,4.5
4751377,"[{'id': 18, 'name': 'Drama'}]",42987,0.0,4.0
4751413,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",6312,70752904.0,3.5
4751499,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",26337,0.0,3.5
4751502,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",77985,0.0,1.5
4751513,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",98491,0.0,4.0
4753537,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26686,0.0,0.5
4753802,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",61934,0.0,3.0
4753830,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",27273,0.0,3.5
4753836,"[{'id': 14, 'name': 'Fantasy'}]",848,14110013.0,5.0
4756001,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4965,0.0,4.5
4756367,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",150,78868508.0,4.0
4813783,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",112,0.0,4.0
4827107,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",27378,0.0,0.5
4827115,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",651,81600000.0,0.5
4827168,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2637,55157539.0,3.0
4827349,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2084,0.0,1.0
4828456,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",51044,0.0,2.5
4828548,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4267,0.0,3.0
4829641,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4031,0.0,3.0
4830765,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",47871,939423.0,3.0
4830770,"[{'id': 35, 'name': 'Comedy'}]",69928,11000000.0,4.5
4830787,"[{'id': 18, 'name': 'Drama'}]",2441,0.0,3.0
4830998,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",931,0.0,4.0
4833480,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",8737,0.0,2.0
4833484,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",993,0.0,4.0
4833738,"[{'id': 35, 'name': 'Comedy'}]",27824,0.0,3.5
4833757,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",480,0.0,3.0
4908112,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",108267,0.0,4.0
4908113,"[{'id': 18, 'name': 'Drama'}]",614,0.0,3.0
4908281,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2752,0.0,3.5
4909300,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",40723,0.0,3.0
4909979,"[{'id': 27, 'name': 'Horror'}]",7219,0.0,4.0
4910129,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",2135,123729176.0,4.0
4912551,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",43997,0.0,2.0
4912558,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",965,0.0,3.5
4916590,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",44004,15934737.0,3.0
4918139,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",7988,0.0,2.5
4918286,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",26843,0.0,3.0
4918306,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",27458,0.0,4.0
4918323,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",8690,0.0,5.0
4919046,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",3418,0.0,4.0
4932907,"[{'id': 35, 'name': 'Comedy'}]",4499,0.0,4.0
4937507,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",425,383257136.0,3.0
4938408,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",5851,77741732.0,2.0
4938438,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1391,33616692.0,2.5
4957953,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2371,0.0,1.5
4965403,"[{'id': 35, 'name': 'Comedy'}]",6020,0.0,2.5
4965511,[],112942,0.0,4.0
4965512,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4547,196397415.0,3.0
4965604,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1791,9801375.0,3.0
4966171,"[{'id': 35, 'name': 'Comedy'}]",62956,46352.0,3.0
4967532,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",5678,0.0,2.0
4968199,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",26851,0.0,3.0
4968213,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",548,96568.0,2.0
4971164,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1537,94935764.0,5.0
4975782,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",441,705308.0,4.0
4985407,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]",32617,0.0,2.5
4985451,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",2565,39404261.0,4.0
4989788,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",307,0.0,5.0
4997590,"[{'id': 35, 'name': 'Comedy'}]",6393,0.0,3.0
4997599,"[{'id': 99, 'name': 'Documentary'}]",1282,0.0,2.5
5011998,"[{'id': 18, 'name': 'Drama'}]",52717,0.0,3.0
5012317,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",69324,0.0,4.0
5012515,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",73462,1304192.0,3.5
5012575,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",26030,0.0,3.0
5012583,"[{'id': 18, 'name': 'Drama'}]",27094,0.0,2.0
5012605,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5203,0.0,5.0
5012665,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1815,0.0,1.0
5012682,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",55106,0.0,3.5
5012733,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2251,119137784.0,2.0
5012746,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2894,0.0,4.0
5013310,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",45186,0.0,4.0
5018738,"[{'id': 27, 'name': 'Horror'}]",5425,0.0,2.5
5018926,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",245,129000000.0,1.0
5019193,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1894,649398328.0,2.0
5025472,"[{'id': 18, 'name': 'Drama'}]",4012,416925.0,3.5
5026056,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1957,51801187.0,4.0
5034063,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",320,113714830.0,4.0
5034395,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",27834,0.0,5.0
5035039,"[{'id': 37, 'name': 'Western'}]",39435,0.0,3.5
5036708,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",44800,0.0,3.5
5036766,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",1936,0.0,4.0
5037542,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4614,193000000.0,3.0
5038304,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",163907,0.0,4.0
5038305,"[{'id': 27, 'name': 'Horror'}]",7216,0.0,4.0
5038810,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",3132,65977295.0,1.0
5038978,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2501,214034224.0,4.0
5047973,"[{'id': 18, 'name': 'Drama'}]",27451,0.0,4.0
5047993,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",4993,0.0,5.0
5104820,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",103299,3206713.0,2.5
5104961,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",180,358372926.0,3.5
5114497,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2022,171269535.0,3.0
5117530,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",88818,0.0,3.0
5117533,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",608,441818803.0,5.0
5170007,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",59387,11411644.0,2.5
5172523,"[{'id': 18, 'name': 'Drama'}]",26290,0.0,3.0
5172537,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",6278,43061982.0,3.5
5172558,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4147,181001478.0,4.0
5172723,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",1842,22000000.0,3.0
5172748,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",2721,83305.0,2.0
5173452,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1364,2628241.0,3.0
5173553,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",8869,0.0,2.5
5173984,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",8665,35168966.0,4.0
5193669,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",818,296655431.0,2.0
5196763,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",33152,0.0,2.5
5196778,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",6404,0.0,4.0
5196878,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5155,0.0,5.0
5196977,"[{'id': 18, 'name': 'Drama'}]",3780,0.0,3.0
5197115,"[{'id': 35, 'name': 'Comedy'}]",8764,20458340.0,2.5
5197122,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",2675,408247917.0,4.5
5197224,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",7451,277448382.0,5.0
5205153,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2750,0.0,3.5
5207542,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",6173,0.0,4.0
5207648,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3640,0.0,3.0
5207768,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8653,21075.0,4.0
5207792,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3127,0.0,3.0
5208410,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32825,0.0,4.0
5208623,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26056,70569.0,3.5
5208644,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",96218,0.0,3.5
5208647,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",4108,43928932.0,3.0
5208756,"[{'id': 27, 'name': 'Horror'}]",50382,0.0,2.0
5208763,"[{'id': 27, 'name': 'Horror'}]",26680,0.0,3.5
5209751,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",977,0.0,2.0
5209763,"[{'id': 18, 'name': 'Drama'}]",233,23000000.0,3.0
5213378,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",5506,0.0,1.0
5214517,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",575,0.0,1.0
5217575,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10402, 'name': 'Music'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1958,0.0,3.0
5223254,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",129,274925095.0,2.0
5223454,"[{'id': 99, 'name': 'Documentary'}]",72308,0.0,2.5
5223927,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2110,0.0,2.0
5226599,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4107,773228.0,4.0
5226649,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1682,0.0,4.5
5259831,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",3092,0.0,4.0
5259977,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",4989,0.0,4.0
5260746,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1809,0.0,4.0
5261887,"[{'id': 99, 'name': 'Documentary'}]",1430,35564473.0,4.5
5262110,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",40815,0.0,2.5
5279072,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1613,14.0,4.0
5279342,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",565,249348933.0,2.0
5280188,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",49872,100477.0,0.5
5280200,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",40969,0.0,5.0
5280216,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",5917,0.0,4.0
5280261,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",140413,10000000.0,5.0
5280263,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",8691,0.0,3.5
5280278,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",66592,0.0,3.5
5280289,"[{'id': 18, 'name': 'Drama'}]",25773,0.0,4.0
5280518,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",26560,15578237.0,3.0
5280608,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",225,0.0,3.0
5293979,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",26444,0.0,4.0
5294398,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5062,0.0,3.0
5294881,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10402, 'name': 'Music'}]",27016,0.0,4.0
5294903,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",265,0.0,4.0
5307521,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2264,0.0,3.0
5308176,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",47886,1198346.0,4.0
5308190,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1672,0.0,2.0
5312721,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",9012,64282312.0,3.0
5312730,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1360,56298474.0,5.0
5312794,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1941,21750000.0,3.0
5313691,"[{'id': 35, 'name': 'Comedy'}]",26685,0.0,3.5
5313695,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",8427,33561137.0,2.0
5313736,"[{'id': 18, 'name': 'Drama'}]",65,215000000.0,2.0
5319514,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",27204,0.0,4.0
5319523,[],152023,0.0,3.0
5319526,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",672,876688482.0,2.0
5319554,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",542,0.0,2.0
5323380,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",33251,0.0,4.5
5323403,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2165,0.0,5.0
5324432,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",53000,0.0,4.5
5330026,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",1377,0.0,4.5
5344721,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",2528,1942423.0,4.5
5350426,"[{'id': 18, 'name': 'Drama'}]",96966,0.0,5.0
5350547,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",26325,36565280.0,4.5
5350646,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",69169,0.0,3.5
5350655,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",31921,0.0,3.0
5350736,"[{'id': 18, 'name': 'Drama'}]",32625,0.0,2.5
5350766,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",8198,27674124.0,4.0
5350837,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",64,51001550.0,4.0
5353025,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",2103,30002758.0,2.0
5353265,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9016,109578115.0,5.0
5353281,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",27070,0.0,3.5
5353289,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",5261,0.0,2.5
5353297,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6007,0.0,0.5
5353311,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",125337,0.0,2.5
5353313,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}]",7011,0.0,4.5
5353536,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2757,32801173.0,4.0
5354330,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7299,5359645.0,4.0
5354711,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",78022,0.0,2.5
5354755,"[{'id': 18, 'name': 'Drama'}]",26356,0.0,2.0
5354794,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",4241,0.0,1.0
5355503,"[{'id': 18, 'name': 'Drama'}]",37335,0.0,3.5
